dt,base_sku_id,buy_uv,view_uv
20250923,SKU199,3448,116719
20251115,SKU2853,985,116719
20251013,SKU1621,4187,116719
20250928,SKU951,3530,116719
20251022,SKU399,1888,116719
20250919,SKU3194,1067,116719
20251025,SKU1208,1478,116719
20251027,SKU1395,1560,116719
20251122,SKU244,5090,116719
20250918,SKU425,3284,116719
20250916,SKU366,1642,116719
20250914,SKU1777,1314,116656
20251016,SKU74,3859,116656
20251111,SKU1242,1970,116656
20251113,SKU1621,3859,116656
20251023,SKU1162,1067,116656
20251102,SKU120,4433,116656
20251028,SKU446,1067,116656
20251025,SKU2326,985,116656
20250914,SKU3711,1806,116656
20251106,SKU332,4516,116656
20251020,SKU2176,2463,116656
20251010,SKU1699,1806,116593
20250927,SKU113,2463,116593
20250914,SKU2730,1232,116593
20251126,SKU984,2052,116593
20251020,SKU216,6240,116593
20251127,SKU283,2299,116593
20250914,SKU1033,2791,116593
20250927,SKU940,1642,116593
20251130,SKU1598,2627,116593
20251104,SKU1094,1970,116593
20251117,SKU940,2052,116593
20251025,SKU1286,1970,116593
20251125,SKU987,1806,116593
20251025,SKU453,1806,116529
20251120,SKU1797,1806,116529
20251106,SKU1018,1560,116529
20251109,SKU338,4762,116529
20251027,SKU987,2381,116529
20251111,SKU371,4023,116529
20251021,SKU1168,1888,116529
20251031,SKU1090,985,116529
20250901,SKU277,985,116529
20251106,SKU120,5911,116529
20250920,SKU931,2217,116529
20251002,SKU992,1560,116529
20251105,SKU443,3859,116529
20251030,SKU220,2381,116529
20251113,SKU2406,1478,116466
20250927,SKU2234,2463,116466
20250909,SKU1161,985,116466
20251022,SKU981,1314,116466
20251021,SKU2327,493,116466
20251029,SKU180,4762,116466
20250913,SKU792,1560,116466
20250920,SKU1032,1970,116466
20251127,SKU609,1724,116466
20251023,SKU1746,3612,116466
20251130,SKU486,3038,116466
20251120,SKU1544,1806,116466
20250916,SKU74,2874,116466
20251003,SKU1100,2299,116402
20251010,SKU829,2299,116402
20251106,SKU1094,2791,116402
20251111,SKU180,4844,116402
20251025,SKU1874,1478,116402
20251129,SKU2356,821,116402
20250926,SKU1426,3530,116402
20251129,SKU587,2135,116402
20251023,SKU111,1314,116402
20251028,SKU737,1314,116402
20251123,SKU993,1724,116402
20251127,SKU1020,1806,116402
20250919,SKU1955,2709,116402
20251121,SKU185,2135,116402
20251104,SKU22,6075,116339
20251111,SKU1344,2217,116339
20251025,SKU686,1888,116339
20251028,SKU154,6322,116339
20250906,SKU982,3202,116339
20250919,SKU2811,1970,116339
20250915,SKU489,5747,116339
20250903,SKU3262,3284,116339
20250926,SKU988,1314,116339
20251105,SKU241,4762,116339
20250912,SKU3711,1560,116339
20251029,SKU1841,1067,116339
20251124,SKU387,2052,116276
20251108,SKU734,2052,116276
20251114,SKU213,6158,116276
20250925,SKU566,3530,116276
20251019,SKU1250,1724,116276
20251108,SKU411,5993,116276
20251105,SKU949,4926,116276
20251026,SKU394,2052,116276
20251024,SKU302,2791,116276
20251110,SKU739,1560,116276
20250906,SKU1703,903,116276
20250920,SKU192,2135,116276
20251101,SKU223,1806,116276
20251101,SKU1208,1314,116276
20251014,SKU1891,1888,116276
20251107,SKU902,1396,116276
20251130,SKU1819,2299,116212
20251101,SKU2925,1642,116212
20251110,SKU542,2545,116212
20251025,SKU1981,821,116212
20251031,SKU223,2545,116212
20251105,SKU111,3120,116212
20250902,SKU2236,821,116212
20251031,SKU378,1724,116212
20251019,SKU253,4762,116212
20251101,SKU1688,2381,116212
20251125,SKU296,3859,116149
20251118,SKU977,2381,116149
20251024,SKU196,1888,116149
20251113,SKU577,1806,116149
20251114,SKU1954,1642,116149
20251116,SKU334,4023,116149
20251112,SKU739,2052,116149
20251111,SKU1593,739,116149
20251101,SKU845,3284,116149
20251004,SKU425,3612,116149
20250909,SKU859,2217,116149
20251025,SKU390,2052,116149
20251018,SKU567,3530,116149
20251026,SKU258,1724,116149
20251125,SKU2103,1149,116149
20250927,SKU946,3038,116149
20251003,SKU546,2709,116149
20251004,SKU254,4433,116085
20251011,SKU735,2217,116085
20250915,SKU541,1396,116085
20251101,SKU192,1724,116085
20251102,SKU1092,2791,116085
20250928,SKU439,6568,116085
20251123,SKU1862,657,116085
20251112,SKU1841,821,116085
20251109,SKU785,1560,116085
20251101,SKU1045,4762,116085
20251013,SKU1593,1396,116085
20251123,SKU276,3366,116085
20251004,SKU76,5665,116085
20251027,SKU999,1232,116085
20250910,SKU947,4351,116085
20251027,SKU739,1396,116085
20251101,SKU2583,1232,116022
20251008,SKU330,4187,116022
20251025,SKU525,3284,116022
20251023,SKU188,2791,116022
20251002,SKU377,4187,116022
20251021,SKU70,4269,116022
20251103,SKU1107,1067,116022
20251125,SKU319,1232,116022
20250911,SKU1623,2791,116022
20251025,SKU312,493,116022
20250907,SKU35,2052,116022
20251109,SKU2091,903,116022
20251103,SKU608,1232,116022
20251030,SKU1391,1067,116022
20250919,SKU1003,3448,116022
20250928,SKU1534,2956,116022
20251023,SKU577,1232,116022
20250920,SKU628,2463,116022
20251018,SKU113,3284,116022
20251006,SKU1699,2874,116022
20251031,SKU1168,2709,115959
20251011,SKU920,3120,115959
20251031,SKU1694,2791,115959
20250927,SKU982,3038,115959
20250907,SKU20,2052,115959
20250914,SKU1067,2381,115959
20251030,SKU102,1232,115959
20251126,SKU739,1232,115959
20251030,SKU1598,2052,115959
20250923,SKU1668,1970,115959
20251031,SKU1841,657,115959
20250917,SKU184,3284,115895
20251030,SKU511,4844,115895
20251102,SKU993,2545,115895
20250901,SKU1415,575,115895
20251123,SKU346,4598,115895
20251029,SKU2153,1724,115895
20251120,SKU959,4105,115895
20251013,SKU2153,821,115895
20250920,SKU1146,1970,115895
20251031,SKU1735,821,115895
20251007,SKU2259,1314,115895
20251129,SKU322,4187,115832
20251025,SKU1542,1888,115832
20251113,SKU64,5090,115832
20250917,SKU1621,3038,115832
20251107,SKU1402,1314,115832
20251112,SKU276,3366,115832
20251109,SKU902,1642,115832
20250914,SKU1730,903,115832
20250908,SKU244,4351,115832
20251121,SKU2002,3284,115832
20251031,SKU623,1149,115832
20251118,SKU416,3202,115832
20250929,SKU138,5583,115832
20251126,SKU102,1806,115832
20251115,SKU1036,2052,115768
20251031,SKU727,1888,115768
20250923,SKU2563,5336,115768
20251116,SKU632,4762,115768
20251125,SKU394,2463,115768
20251107,SKU3567,739,115768
20251107,SKU2388,493,115768
20251127,SKU873,6240,115768
20251108,SKU1457,4105,115768
20251102,SKU425,3120,115768
20251101,SKU2495,1067,115768
20251116,SKU996,4105,115768
20250907,SKU3089,821,115768
20251116,SKU1180,2791,115768
20250910,SKU1064,1232,115768
20251109,SKU737,821,115768
20251108,SKU646,1642,115705
20251105,SKU217,2381,115705
20251120,SKU931,3038,115705
20251103,SKU102,903,115705
20251105,SKU1668,3777,115705
20250912,SKU1025,5583,115705
20251126,SKU1846,2545,115705
20251012,SKU274,739,115705
20251014,SKU200,5501,115642
20251123,SKU1242,2791,115642
20250913,SKU42,5911,115642
20251029,SKU2811,1396,115642
20251012,SKU1912,903,115642
20250920,SKU540,7307,115642
20250923,SKU2222,739,115642
20251119,SKU632,4187,115642
20250917,SKU566,4187,115642
20251019,SKU142,5336,115642
20251108,SKU567,3202,115642
20251007,SKU920,2545,115642
20250901,SKU1802,3284,115642
20250909,SKU657,3859,115642
20251124,SKU2878,1232,115642
20251021,SKU546,3120,115642
20251110,SKU315,739,115642
20251129,SKU241,2545,115578
20250906,SKU113,2791,115578
20251020,SKU253,3859,115578
20250915,SKU1090,1232,115578
20251102,SKU1456,985,115578
20251003,SKU2176,2627,115578
20250920,SKU1225,2709,115578
20251003,SKU992,1232,115578
20251020,SKU1041,3777,115578
20250913,SKU411,5336,115578
20251028,SKU220,3120,115578
20251016,SKU371,1806,115578
20251026,SKU308,1232,115515
20251110,SKU507,2381,115515
20251020,SKU2570,328,115515
20251025,SKU196,2381,115515
20251106,SKU122,2381,115515
20251130,SKU982,4351,115515
20251011,SKU541,1806,115515
20251118,SKU1807,903,115515
20251025,SKU315,1232,115515
20251027,SKU1018,2217,115515
20251004,SKU113,3038,115515
20250918,SKU1279,903,115515
20251026,SKU158,2381,115515
20251018,SKU45,6486,115515
20251006,SKU45,6978,115451
20250907,SKU1777,1724,115451
20251024,SKU1083,2217,115451
20251101,SKU674,821,115451
20250905,SKU1793,3202,115451
20250920,SKU283,3366,115451
20250905,SKU501,3694,115451
20251124,SKU630,1396,115451
20251119,SKU319,1232,115451
20251129,SKU1463,1067,115388
20251106,SKU581,1478,115388
20251117,SKU296,3530,115388
20251106,SKU907,4516,115388
20251101,SKU1020,2545,115388
20250913,SKU1252,1478,115388
20251107,SKU76,3038,115388
20251121,SKU705,2381,115388
20251104,SKU931,2052,115388
20250906,SKU1840,1642,115388
20251012,SKU993,1888,115388
20251011,SKU1041,3941,115388
20251119,SKU296,2874,115388
20251122,SKU1344,2135,115388
20251027,SKU1020,1806,115388
20251119,SKU1301,1314,115388
20251104,SKU366,2135,115325
20250926,SKU1668,2627,115325
20251129,SKU354,3941,115325
20251124,SKU1208,2052,115325
20251025,SKU2549,1806,115325
20251124,SKU609,1888,115325
20251030,SKU244,3777,115325
20251124,SKU730,1478,115325
20251118,SKU608,1314,115325
20250920,SKU1096,2217,115325
20251123,SKU1020,2956,115325
20251115,SKU207,2135,115325
20251110,SKU22,5747,115325
20251031,SKU1045,4433,115325
20251129,SKU474,2052,115325
20250913,SKU1912,657,115325
20250929,SKU1100,2791,115325
20251101,SKU354,2299,115325
20250904,SKU1190,1724,115325
20251122,SKU1248,2709,115261
20251022,SKU989,2299,115261
20251116,SKU2079,575,115261
20251108,SKU1572,903,115261
20251120,SKU739,2052,115261
20251026,SKU914,2052,115261
20251004,SKU737,2052,115261
20251114,SKU460,2052,115261
20250903,SKU278,2791,115261
20250920,SKU1918,1314,115261
20251023,SKU987,1888,115261
20251121,SKU541,2217,115261
20250904,SKU1623,1806,115261
20251012,SKU657,2217,115198
20251011,SKU113,2135,115198
20251029,SKU1500,1314,115198
20251128,SKU3068,2052,115198
20251113,SKU600,2052,115198
20251105,SKU158,2135,115198
20250927,SKU1225,2545,115198
20250928,SKU1191,1067,115198
20251125,SKU995,5419,115198
20251019,SKU147,2135,115198
20251001,SKU346,4762,115198
20251025,SKU1730,985,115198
20251126,SKU296,2956,115134
20251129,SKU1003,3038,115134
20251104,SKU914,1396,115134
20250901,SKU2308,1396,115134
20251024,SKU3230,1478,115134
20251026,SKU1868,739,115134
20251029,SKU371,3694,115134
20251029,SKU43,3038,115134
20251014,SKU155,6978,115134
20250925,SKU947,4598,115134
20251030,SKU1151,2299,115134
20251024,SKU315,2135,115134
20250920,SKU1992,821,115134
20251013,SKU330,4680,115134
20251112,SKU1726,1724,115134
20250918,SKU2002,2217,115071
20251027,SKU662,2709,115071
20251109,SKU43,1806,115071
20251108,SKU1020,2217,115071
20251108,SKU1918,2217,115071
20251030,SKU949,6650,115071
20251125,SKU888,2299,115071
20250914,SKU71,2217,115071
20251113,SKU511,5419,115071
20250913,SKU1738,1314,115071
20250912,SKU26,3448,115071
20251003,SKU253,5419,115071
20251030,SKU2876,1478,115071
20251107,SKU411,5583,115071
20251113,SKU1390,1806,115071
20251124,SKU329,1149,115008
20251025,SKU2726,903,115008
20251102,SKU113,1560,115008
20250909,SKU3711,2052,115008
20251106,SKU331,4351,115008
20251104,SKU1312,1478,115008
20251116,SKU1168,985,115008
20251101,SKU853,2135,115008
20251117,SKU329,2791,115008
20251023,SKU1584,2052,115008
20251110,SKU70,4680,115008
20250918,SKU1891,2709,115008
20251004,SKU987,2874,115008
20250916,SKU791,657,115008
20250916,SKU3280,903,115008
20250903,SKU413,575,115008
20251022,SKU511,4762,115008
20251127,SKU521,1478,115008
20250921,SKU3460,739,115008
20251002,SKU197,1642,114944
20251106,SKU1344,2299,114944
20251024,SKU331,3694,114944
20251021,SKU253,3859,114944
20251011,SKU254,5008,114944
20251128,SKU2876,1149,114944
20251103,SKU257,5501,114944
20251127,SKU1874,1149,114944
20251001,SKU1668,1396,114881
20250906,SKU1793,2709,114881
20250906,SKU1873,2135,114881
20251014,SKU920,1724,114881
20251129,SKU316,1067,114881
20251106,SKU1641,1478,114881
20250924,SKU278,2956,114881
20251003,SKU1391,1724,114881
20251122,SKU962,1067,114881
20251130,SKU1302,1314,114881
20251009,SKU394,1888,114881
20250929,SKU1575,3366,114817
20250917,SKU180,4023,114817
20250926,SKU1003,4023,114817
20251111,SKU394,2874,114817
20251110,SKU742,5254,114817
20250930,SKU74,1970,114817
20251119,SKU735,1888,114817
20251026,SKU1344,2135,114817
20250912,SKU71,2627,114817
20251030,SKU854,1314,114817
20250920,SKU274,903,114817
20251110,SKU1304,1232,114817
20251117,SKU371,3284,114817
20251111,SKU258,985,114754
20250908,SKU1456,2052,114754
20251107,SKU113,3284,114754
20250908,SKU71,2217,114754
20250928,SKU1225,2956,114754
20250916,SKU1457,2052,114754
20251116,SKU683,739,114754
20251007,SKU216,5336,114754
20250911,SKU2308,1478,114754
20251112,SKU1019,3284,114754
20250906,SKU818,2052,114754
20251105,SKU1457,4023,114754
20251101,SKU1036,2381,114691
20250907,SKU2338,1806,114691
20251025,SKU2222,903,114691
20251013,SKU80,5419,114691
20251012,SKU1542,2381,114691
20251025,SKU591,739,114691
20251101,SKU27,2217,114691
20251129,SKU567,3777,114691
20250902,SKU244,3366,114691
20251001,SKU359,4187,114691
20251016,SKU988,2463,114691
20250927,SKU283,2874,114691
20250902,SKU76,3612,114691
20250916,SKU1022,1642,114691
20251108,SKU139,4187,114627
20251124,SKU1151,1067,114627
20251109,SKU460,1560,114627
20251110,SKU820,1478,114627
20250928,SKU988,1642,114627
20251103,SKU507,2709,114627
20250919,SKU255,6978,114627
20250906,SKU1917,821,114627
20251120,SKU1151,1724,114627
20251027,SKU3154,1478,114627
20250927,SKU261,6240,114627
20250913,SKU113,2956,114627
20250903,SKU544,2545,114627
20250909,SKU387,3120,114564
20251025,SKU307,1232,114564
20251007,SKU671,3694,114564
20251005,SKU216,7061,114564
20251115,SKU411,5911,114564
20251031,SKU390,2627,114564
20251119,SKU334,3694,114564
20251028,SKU180,4516,114564
20251118,SKU274,1232,114564
20251023,SKU508,1314,114564
20251018,SKU657,3284,114564
20251101,SKU1267,1396,114564
20250906,SKU2385,1232,114500
20251106,SKU443,2791,114500
20251114,SKU411,6240,114500
20251031,SKU656,2956,114500
20251029,SKU949,4433,114500
20250920,SKU1768,493,114500
20251118,SKU22,5419,114500
20251126,SKU271,903,114500
20251129,SKU2013,575,114500
20251105,SKU2406,1806,114500
20251028,SKU2356,821,114500
20251130,SKU377,5665,114437
20250906,SKU1244,575,114437
20251010,SKU541,2052,114437
20251004,SKU205,3448,114437
20251129,SKU1015,1478,114437
20251109,SKU1855,903,114437
20250927,SKU755,1478,114437
20250921,SKU1257,3120,114437
20251028,SKU1090,1396,114437
20251110,SKU258,1314,114437
20251020,SKU548,2545,114437
20251116,SKU549,1149,114437
20251109,SKU35,4023,114374
20251031,SKU1250,2135,114374
20251126,SKU76,2545,114374
20250910,SKU3711,1396,114374
20251123,SKU1123,1314,114374
20251123,SKU6,1396,114374
20251125,SKU967,4762,114374
20251029,SKU1242,2135,114374
20250919,SKU982,1806,114374
20251027,SKU331,3859,114374
20251113,SKU1208,1149,114374
20250903,SKU784,3448,114374
20251001,SKU470,6978,114374
20251112,SKU781,1888,114310
20251031,SKU7,2299,114310
20250924,SKU1426,3284,114310
20251020,SKU176,1724,114310
20250908,SKU3711,2135,114310
20251104,SKU1168,2052,114310
20251102,SKU894,1149,114310
20251126,SKU788,1888,114310
20250904,SKU1094,985,114310
20250904,SKU2027,1724,114310
20251108,SKU3418,1642,114310
20251023,SKU984,1888,114310
20251026,SKU244,5172,114310
20251128,SKU411,6075,114310
20251130,SKU902,1149,114310
20251031,SKU3154,821,114310
20251102,SKU1833,2381,114310
20251120,SKU1208,1067,114310
20251030,SKU866,3284,114247
20251007,SKU1258,4269,114247
20251117,SKU1020,2217,114247
20250917,SKU278,2217,114247
20251125,SKU1258,4516,114247
20251112,SKU820,821,114247
20251130,SKU157,3202,114247
20251028,SKU1437,1888,114247
20251115,SKU213,6158,114247
20251113,SKU940,2299,114247
20251103,SKU2350,739,114247
20251102,SKU940,1724,114247
20251108,SKU2389,575,114247
20251108,SKU74,3202,114247
20251105,SKU2273,1067,114247
20251108,SKU417,1970,114247
20250906,SKU241,6404,114247
20251003,SKU274,821,114247
20251128,SKU377,5172,114247
20251009,SKU1699,1970,114183
20251122,SKU371,2299,114183
20251104,SKU894,1560,114183
20251025,SKU397,1642,114183
20251101,SKU1918,2217,114183
20250929,SKU439,7225,114183
20250914,SKU1873,1149,114183
20251129,SKU741,3777,114183
20251129,SKU1361,903,114183
20251014,SKU222,5172,114183
20251027,SKU1821,2381,114120
20251114,SKU283,3284,114120
20251025,SKU1571,821,114120
20250912,SKU255,6568,114120
20251121,SKU58,1642,114120
20251026,SKU511,5254,114120
20251101,SKU885,575,114120
20251022,SKU20,2052,114120
20251107,SKU2273,985,114120
20251130,SKU218,2299,114120
20251113,SKU1190,1970,114120
20250912,SKU38,5090,114120
20251122,SKU1151,1642,114120
20251010,SKU45,8538,114120
20250905,SKU2055,739,114120
20251004,SKU396,1560,114120
20251028,SKU443,3284,114120
20251020,SKU546,3202,114057
20251122,SKU319,821,114057
20251108,SKU112,1806,114057
20251118,SKU999,1396,114057
20251113,SKU637,2052,114057
20250906,SKU453,2545,114057
20251106,SKU1342,1232,114057
20250912,SKU501,3284,114057
20251010,SKU359,6978,114057
20251111,SKU981,903,114057
20250928,SKU1019,4351,114057
20251028,SKU718,2956,114057
20251116,SKU1598,1888,114057
20251103,SKU2014,575,114057
20251116,SKU1668,3448,113993
20251124,SKU331,4680,113993
20251029,SKU1018,2299,113993
20251017,SKU2343,1806,113993
20250911,SKU753,657,113993
20250927,SKU523,3448,113993
20251125,SKU919,1396,113993
20250912,SKU2066,1232,113993
20250909,SKU1094,1232,113993
20250919,SKU1346,3612,113930
20251007,SKU600,2627,113930
20251121,SKU1759,1478,113930
20251023,SKU507,2709,113930
20250910,SKU446,2791,113930
20251110,SKU788,1806,113930
20250924,SKU260,903,113930
20250918,SKU147,3777,113930
20251030,SKU296,2874,113930
20250918,SKU712,2874,113930
20251119,SKU931,3612,113930
20251016,SKU222,3859,113930
20251127,SKU296,2874,113930
20251117,SKU1393,1806,113930
20251102,SKU260,657,113930
20250909,SKU35,1560,113866
20251105,SKU662,1970,113866
20250907,SKU218,1232,113866
20251022,SKU738,1724,113866
20251016,SKU1456,1396,113866
20251123,SKU741,2627,113866
20251113,SKU546,4105,113866
20251127,SKU276,3941,113866
20251022,SKU85,1642,113866
20251016,SKU3014,903,113866
20251009,SKU1041,3612,113866
20251119,SKU540,7143,113866
20251125,SKU276,3120,113866
20251022,SKU1093,1642,113803
20251121,SKU761,821,113803
20251116,SKU813,2463,113803
20251127,SKU461,4598,113803
20251015,SKU1393,2299,113803
